"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"70","RL",4.31748811353631,9.3445215534422,"IR1","HLS","Corner","Crawfor","Norm","1Fam","2Story",8,7,1929,1950,"Gable","BrkFace","Stucco","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.67582322163485,792,"Fa","Y","SBrkr",6.67582322163485,725,7.32514895795557,0,0,1,0,3,1,"Gd",7,2,"Gd","Detchd",1,"Unf",2,400,"TA","TA","Y",0,0,0,0,"Absent","6","2006","WD","Normal",230000
"80","RL",4.36944785246702,9.40021665317425,"Reg","Lvl","Inside","NWAmes","Norm","1Fam","SLvl",6,7,1984,2003,"Hip","VinylSd","VinylSd","BrkFace",4.31748811353631,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",6.37331978957701,585,"Ex","Y","SBrkr",7.03966034986208,728,7.53315880745556,0,0,3,1,3,1,"TA",7,1,"TA","BuiltIn",1,"Fin",2,477,"TA","TA","Y",5.59471137960184,4.72738781871234,0,4.99721227376411,"Absent","1","2007","WD","Abnorml",178000
"60","FV",4.18965474202643,9.00282407654767,"Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.62936325343745,756,"Ex","Y","SBrkr",6.62936325343745,797,7.34858753092759,0,0,2,1,3,1,"Gd",6,0,"Absent","Attchd",1,"RFn",2,615,"TA","TA","Y",0,3.8286413964891,0,0,"Absent","3","2006","New","Partial",186500
"80","RL",4.30406509320417,9.41970948986855,"IR1","Lvl","Inside","Mitchel","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","HdBoard","HdBoard","BrkFace",5.8171111599632,"TA","TA","CBlock","TA","TA","Av","GLQ",6.29156913955832,"Unf",6.16120732169508,1012,"TA","Y","SBrkr",6.94215670569947,0,6.94215670569947,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",3,888,"TA","TA","Y",0,0,0,0,"Absent","5","2010","WD","Normal",169900
"75","RM",4.11087386417331,9.16962253869762,"Reg","Lvl","Inside","OldTown","Norm","1Fam","2.5Unf",6,5,1917,1950,"Gable","AsbShng","AsbShng","Absent",0,"TA","TA","BrkTil","Gd","TA","No","Rec",5.76832099579377,"Unf",6.0330862217988,735,"Fa","N","SBrkr",7.0343879299155,924,7.62997570702779,0,0,1,1,3,1,"TA",8,1,"Gd","Detchd",1,"Unf",2,396,"Fa","Fa","P",0,0,5.56068163101553,0,"Absent","4","2008","WD","Normal",129500
"20","RL",4.11087386417331,8.88197518424887,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1950,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.28226674689601,"Rec",5.50938833662798,876,"TA","Y","SBrkr",6.89669433162271,0,6.89669433162271,0,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",1,276,"TA","TA","Y",0,4.39444915467244,0,0,"Absent","5","2007","WD","Normal",119000
"20","RL",4.54329478227,9.32018083765571,"Reg","Lvl","Corner","NAmes","Norm","1Fam","1Story",7,5,1968,1968,"Hip","BrkFace","BrkFace","Absent",0,"Gd","TA","CBlock","TA","TA","No","ALQ",6.97166860472579,"Unf",6.95272864462487,2110,"Ex","Y","SBrkr",7.65491704784832,0,7.65491704784832,1,0,2,1,3,1,"Ex",8,2,"TA","Attchd",1,"Fin",2,522,"TA","TA","Y",0,0,0,0,"Absent","4","2010","WD","Normal",244000
"120","RL",4.49423862528081,8.05102220819068,"IR1","Lvl","Corner","NridgHt","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","VinylSd","Wd Shng","Stone",5.0998664278242,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.24850407237061,1405,"Ex","Y","SBrkr",7.24850407237061,0,7.24850407237061,0,0,2,0,2,1,"Gd",6,1,"Gd","Attchd",1,"RFn",2,478,"TA","TA","Y",5.00394630594546,3.61091791264422,0,0,"Absent","3","2006","WD","Normal",171750
"20","RL",4.14313472639153,9.19614002257504,"Reg","Lvl","Inside","Mitchel","Norm","1Fam","1Story",5,6,1968,1968,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.2363695902037,"Unf",5.87211778947542,864,"TA","Y","SBrkr",6.77422388635761,0,6.77422388635761,1,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"RFn",1,288,"TA","TA","Y",3.52636052461616,0,0,0,"GdWo","11","2009","WD","Normal",130000
"60","RL",4.23410650459726,9.77241028892919,"IR1","Lvl","Inside","Veenker","Norm","1Fam","2Story",7,7,1974,2003,"Gable","Wd Sdng","Wd Sdng","Absent",0,"Gd","TA","CBlock","TA","TA","Gd","LwQ",4.83628190695148,"ALQ",3.61091791264422,1192,"TA","Y","SBrkr",7.32448997934853,651,7.68156036255954,1,0,2,1,3,1,"Gd",9,2,"Gd","Attchd",1,"RFn",2,518,"TA","TA","Y",5.39816270151775,3.87120101090789,0,0,"MnPrv","7","2007","WD","Normal",294000
"60","RL",4.11087386417331,8.8439036508355,"Reg","Lvl","Inside","Edwards","Norm","1Fam","2Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","Stone",4.53259949315326,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.61606518513282,746,"Ex","Y","SBrkr",6.63463335786169,896,7.41276401742656,0,0,2,1,3,1,"Gd",7,1,"Gd","BuiltIn",1,"Fin",2,397,"TA","TA","Y",5.18738580584075,4.85981240436167,0,0,"Absent","7","2008","WD","Normal",165400
"50","RM",3.97029191355212,8.73889570493404,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1931,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","BrkTil","TA","Fa","No","LwQ",6.05443934626937,"Unf",6.13122648948314,884,"TA","Y","FuseA",6.86693328446188,408,7.2211050981825,0,0,1,0,3,1,"TA",6,1,"Gd","Detchd",1,"Unf",1,560,"TA","TA","Y",0,0,0,4.79579054559674,"Absent","11","2007","WD","Normal",127500
"20","RL",4.52178857704904,9.5682944974133,"IR1","Lvl","Corner","NoRidge","Norm","1Fam","1Story",8,5,1994,1994,"Hip","HdBoard","HdBoard","BrkFace",6.31896811374643,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.18159194461187,"Unf",6.51174532964473,1986,"Ex","Y","SBrkr",7.59488438721652,0,7.59488438721652,1,0,2,0,2,1,"Gd",7,1,"TA","Attchd",1,"Fin",2,691,"TA","TA","Y",5.57215403217776,3.61091791264422,0,0,"Absent","8","2008","WD","Normal",301500
"30","RL",4.04305126783455,8.3091845276863,"Reg","Lvl","Corner","Edwards","Feedr","1Fam","1Story",5,8,1922,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","PConc","Fa","TA","No","Unf",0,"Unf",6.76272950693188,864,"Ex","Y","SBrkr",6.76272950693188,0,6.76272950693188,0,0,1,0,2,1,"TA",4,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",0,4.57471097850338,0,0,"Absent","7","2009","WD","Normal",99900
"80","RL",4.0943445622221,9.16826759555427,"IR1","Lvl","Inside","Gilbert","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","VinylSd","VinylSd","Stone",5.20948615284142,"Gd","TA","PConc","Gd","TA","Gd","GLQ",6.48616078894409,"Unf",5.30826769740121,856,"Ex","Y","SBrkr",7.06219163228656,0,7.06219163228656,1,0,2,0,2,1,"Gd",5,0,"Absent","Attchd",1,"Fin",2,400,"TA","TA","Y",5.36129216570943,0,0,0,"Absent","7","2008","WD","Normal",190000
"20","RL",4.18965474202643,9.18512512283512,"Reg","Lvl","FR2","NAmes","Norm","1Fam","1Story",6,8,1969,1969,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","Gd","TA","No","ALQ",6.40191719672719,"LwQ",2.70805020110221,1054,"Gd","Y","SBrkr",6.96129604591017,0,6.96129604591017,1,0,1,1,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",2,460,"TA","TA","Y",5.19849703126583,0,0,4.39444915467244,"Absent","7","2008","WD","Normal",151000
"60","RL",4.18965474202643,10.1138700265477,"IR3","Lvl","CulDSac","Gilbert","RRAn","1Fam","2Story",6,5,1999,1999,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.73578001424233,841,"Ex","Y","SBrkr",6.7945865808765,783,7.42416528104203,0,0,2,1,3,1,"TA",7,1,"TA","BuiltIn",1,"Fin",2,502,"TA","TA","Y",0,4.64439089914137,0,0,"Absent","6","2009","WD","Normal",181000
"20","RL",4.39444915467244,9.16962253869762,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1956,1956,"Hip","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","No","Rec",6.22455842927536,"Unf",6.30444880242198,1050,"Gd","Y","SBrkr",6.95749737087695,0,6.95749737087695,0,0,1,0,2,1,"TA",5,0,"Absent","Attchd",1,"Unf",1,338,"TA","TA","Y",0,0,0,0,"Absent","6","2009","WD","Normal",128900
"50","RL",4.39444915467244,9.32821229257107,"Reg","Lvl","Inside","ClearCr","Norm","1Fam","1.5Fin",4,5,1957,1989,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",7.00760061395185,1104,"Ex","Y","FuseA",7.00760061395185,684,7.48941208350872,1,0,1,0,5,1,"TA",8,2,"TA","Attchd",1,"Unf",1,304,"TA","TA","Y",4.79579054559674,0,0,0,"Absent","11","2009","WD","Normal",161500
"70","RL",4.11087386417331,9.51162944783418,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","2Story",6,6,1919,1950,"Gambrel","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.63987583382654,764,"Ex","Y","FuseA",6.96696713861398,764,7.50933526601659,0,0,1,0,3,1,"TA",8,1,"Gd","Detchd",1,"Unf",2,520,"TA","TA","N",0,0,4.84418708645859,0,"GdPrv","7","2007","WD","Normal",180500
"120","RH",3.55534806148941,8.3091845276863,"Reg","Lvl","Inside","NAmes","Norm","TwnhsE","1Story",6,5,1998,1999,"Gable","MetalSd","MetalSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","GLQ",5.58724865840025,"Unf",7.03878354138854,1405,"Ex","Y","SBrkr",7.19893124068817,0,7.19893124068817,1,0,2,0,2,1,"Gd",5,0,"Absent","Attchd",1,"Fin",2,511,"TA","TA","Y",4.97673374242057,4.23410650459726,0,0,"Absent","8","2008","COD","Abnorml",181000
"160","FV",3.58351893845611,8.22577079934873,"Reg","Lvl","FR3","Somerst","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","MetalSd","MetalSd","BrkFace",5.3890717298165,"Gd","TA","PConc","Gd","TA","No","GLQ",6.11146733950268,"Unf",5.48893772615669,691,"Ex","Y","SBrkr",6.57088296233958,739,7.28138566357028,1,0,2,1,3,1,"Gd",6,0,"Absent","Detchd",1,"Unf",2,506,"TA","TA","Y",0,3.55534806148941,0,0,"Absent","3","2006","WD","Normal",183900
"190","RM",4.11087386417331,9.2223677521889,"IR1","Bnk","Inside","OldTown","Feedr","2fmCon","2.5Unf",7,4,1910,1950,"Hip","Wd Sdng","Wd Sdng","Absent",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.83087423464618,925,"TA","N","FuseF",6.87212810133899,925,7.54433210805369,0,0,1,1,4,2,"TA",9,1,"Gd","Detchd",1,"Unf",1,308,"TA","TA","N",0,0,5.57972982598622,0,"MnPrv","1","2007","WD","Normal",122000
"20","RL",4.49980967033027,9.48910782703839,"IR1","HLS","Inside","Timber","Norm","1Fam","1Story",9,5,2008,2009,"Hip","Stucco","CmentBd","Absent",0,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",7.60240133566582,2002,"Ex","Y","SBrkr",7.61035761831284,0,7.61035761831284,0,0,2,0,3,1,"Ex",10,1,"Gd","Attchd",1,"Fin",3,746,"TA","TA","Y",4.97673374242057,4.34380542185368,0,0,"Absent","5","2010","WD","Normal",378500
"50","RL",4.31748811353631,9.55400099583723,"IR1","Lvl","Inside","Crawfor","Norm","1Fam","1.5Fin",8,9,1935,1997,"Gable","Stucco","Stucco","BrkFace",6.45047042214418,"TA","Gd","CBlock","TA","TA","Mn","Rec",5.26269018890489,"Unf",6.28599809450886,728,"Ex","Y","SBrkr",7.58528107863913,1479,8.14554963178358,0,0,3,1,4,1,"Gd",11,2,"Gd","BuiltIn",1,"Unf",3,1014,"TA","TA","Y",5.75257263882563,2.56494935746154,0,0,"GdWo","5","2008","WD","Normal",381000
"50","RL",4.36944785246702,9.33653239721394,"Reg","Lvl","Inside","NAmes","Feedr","1Fam","1.5Fin",5,5,1958,1958,"Gable","MetalSd","MetalSd","BrkFace",5.19849703126583,"TA","TA","CBlock","TA","TA","No","BLQ",6.13339804299665,"Unf",6.0282785202307,874,"TA","Y","FuseA",6.77422388635761,650,7.32974968904151,0,0,1,1,3,1,"TA",7,0,"Absent","Attchd",1,"Unf",1,315,"TA","TA","Y",0,0,0,0,"GdWo","7","2007","WD","Normal",144000
"40","RL",4.39444915467244,10.068832485123,"Reg","Low","Inside","ClearCr","Norm","1Fam","1Story",7,6,1979,1979,"Shed","Plywood","Plywood","Absent",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.13807303404435,"Unf",4.31748811353631,1332,"TA","Y","SBrkr",7.19518732017871,192,7.32974968904151,2,0,0,1,0,1,"Gd",4,1,"TA","Attchd",1,"Fin",2,586,"TA","TA","Y",5.59471137960184,0,0,0,"Absent","4","2010","WD","Normal",260000
"20","RL",4.39444915467244,9.12227389310773,"IR1","Lvl","Inside","NWAmes","PosN","1Fam","1Story",6,7,1968,1968,"Hip","BrkFace","BrkFace","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",7.30653139893951,1489,"Gd","Y","SBrkr",7.30653139893951,0,7.30653139893951,0,0,2,0,3,1,"Gd",7,1,"Gd","Attchd",1,"RFn",2,462,"TA","TA","Y",0,0,0,0,"Absent","8","2009","WD","Normal",185750
"20","RL",4.27666611901606,9.51244296708919,"IR1","Lvl","CulDSac","Sawyer","Norm","1Fam","1Story",5,6,1965,1965,"Hip","HdBoard","Plywood","BrkFace",4.74493212836325,"TA","TA","CBlock","TA","TA","No","BLQ",6.3297209055227,"LwQ",0,935,"TA","Y","SBrkr",6.84161547647759,0,6.84161547647759,1,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"Unf",1,288,"TA","TA","Y",5.19849703126583,0,0,0,"MnPrv","11","2006","WD","Normal",137000
"80","RL",4.8283137373023,9.35123211067366,"IR1","Lvl","Corner","Edwards","Norm","1Fam","SLvl",6,7,1959,2006,"Gable","Plywood","Plywood","BrkFace",4.44265125649032,"TA","TA","CBlock","TA","TA","Av","ALQ",6.5792512120101,"Unf",5.70711026474888,1019,"Gd","Y","SBrkr",7.21376830811864,0,7.21376830811864,1,0,1,0,2,1,"Ex",5,1,"Gd","Basment",1,"RFn",1,312,"TA","TA","Y",0,0,0,5.0998664278242,"GdPrv","5","2008","WD","Normal",177000
"50","RL",3.98898404656427,8.58727879898293,"Reg","Lvl","Corner","Crawfor","Norm","1Fam","1.5Fin",5,6,1910,2003,"Gable","Wd Sdng","Wd Shng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.49526555593701,661,"Ex","Y","SBrkr",6.49526555593701,589,7.13169851046691,0,0,2,0,3,1,"TA",8,1,"Gd","Detchd",1,"Unf",2,552,"TA","TA","Y",5.49306144334055,0,4.40671924726425,0,"Absent","11","2007","WD","Normal",139000
"90","RL",4.56434819146784,9.33662053788651,"Reg","Lvl","Corner","NAmes","Feedr","Duplex","2Story",5,5,1948,1950,"Gable","AsbShng","AsbShng","Stone",6.34212141872115,"TA","TA","CBlock","TA","TA","No","Rec",5.39816270151775,"Unf",6.56385552653213,928,"Gd","Y","FuseA",6.83410873881384,992,7.56060116276856,0,0,2,0,4,2,"TA",10,0,"Absent","Detchd",1,"Unf",2,400,"TA","Fa","Y",0,0,0,0,"Absent","7","2007","WD","Normal",137000
"60","RL",4.39444915467244,9.4678467019179,"IR1","Lvl","CulDSac","NWAmes","Norm","1Fam","2Story",6,6,1972,1972,"Gable","HdBoard","Plywood","Absent",0,"TA","TA","CBlock","TA","Gd","No","BLQ",6.38687931936265,"Unf",4.87519732320115,723,"TA","Y","SBrkr",6.60123011872888,660,7.24136628332232,0,1,1,1,3,1,"TA",6,1,"TA","Attchd",1,"Unf",2,497,"TA","TA","Y",5.68697535633982,4.76217393479776,0,0,"Absent","12","2009","WD","Normal",162000
"80","RL",4.39444915467244,9.79099052130898,"IR1","Lvl","CulDSac","NWAmes","Norm","1Fam","SLvl",6,5,1967,1976,"Gable","HdBoard","HdBoard","BrkFace",5.88610403145016,"TA","TA","CBlock","Gd","TA","Av","ALQ",6.2709884318583,"Unf",7.05012252026906,1680,"Fa","Y","SBrkr",7.45298232946546,0,7.45298232946546,1,0,1,1,3,1,"TA",7,1,"Gd","Attchd",1,"RFn",2,480,"TA","TA","Y",0,0,0,0,"Absent","6","2009","WD","Normal",197900
"60","RL",4.33073334028633,9.1563064834837,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","2Story",8,5,2002,2002,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.69084227741856,"Unf",5.78382518232974,1128,"Ex","Y","SBrkr",7.02908756414966,903,7.61677580869837,1,0,2,1,3,1,"Gd",7,1,"Gd","Attchd",1,"RFn",2,577,"TA","TA","Y",0,5.35658627467201,0,0,"Absent","3","2008","WD","Normal",237000
"50","C",4.11087386417331,8.92279162396964,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,4,1920,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.54965074223381,698,"TA","Y","FuseA",6.54965074223381,430,7.02908756414966,0,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"RFn",2,528,"TA","TA","Y",3.43398720448515,0,5.10594547390058,0,"Absent","4","2010","COD","Abnorml",68400
"20","RL",4.21950770517611,9.19105561056432,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","1Story",7,5,2002,2002,"Gable","VinylSd","VinylSd","BrkFace",4.70953020131233,"Gd","TA","PConc","Gd","TA","No","GLQ",6.67076632084587,"Unf",6.66695679242921,1573,"Ex","Y","SBrkr",7.36137542897735,0,7.36137542897735,1,0,2,0,3,1,"Gd",6,0,"Absent","Attchd",1,"RFn",2,544,"TA","TA","Y",0,4.29045944114839,0,0,"Absent","3","2009","WD","Normal",227000
"20","RL",3.93182563272433,8.99342737041261,"IR1","Lvl","CulDSac","Timber","Norm","1Fam","1Story",7,5,1990,1990,"Hip","HdBoard","HdBoard","BrkFace",4.00733318523247,"TA","TA","CBlock","Gd","TA","No","ALQ",6.96034772910131,"Unf",5.54907608489522,1309,"TA","Y","SBrkr",7.20042489294496,0,7.20042489294496,1,0,2,0,2,1,"TA",6,1,"TA","Attchd",1,"Fin",2,484,"Gd","Gd","Y",0,4.07753744390572,0,4.51085950651685,"Absent","7","2006","WD","Normal",180000
"20","RL",4.12713438504509,9.08262063037381,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","1Story",5,7,1977,2008,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","Gd","TA","Mn","LwQ",6.27852142416584,"Rec",5.89989735358249,1040,"TA","Y","SBrkr",6.94793706861497,0,6.94793706861497,0,0,2,0,3,1,"Gd",5,0,"Absent","Detchd",1,"Unf",2,484,"TA","TA","Y",0,0,0,5.66642668811243,"Absent","9","2009","WD","Normal",150500
"90","RL",4.55387689160054,9.14857134557855,"Reg","Low","Corner","Mitchel","Norm","Duplex","2Story",6,5,1971,1971,"Mansard","MetalSd","Wd Shng","Absent",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",6.81673588059497,912,"TA","Y","SBrkr",6.81673588059497,912,7.50933526601659,0,0,2,2,4,2,"TA",8,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",4.85981240436167,0,0,0,"Absent","4","2010","WD","Normal",139000
"50","RL",3.93182563272433,9.17357264778397,"Reg","Lvl","Inside","SWISU","Feedr","1Fam","1.5Fin",6,7,1919,1990,"Gable","Wd Sdng","Wd Shng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.69084227741856,804,"Ex","Y","SBrkr",7.43838353004431,748,7.80302664363222,0,0,2,0,4,1,"Gd",10,1,"Gd","Detchd",1,"Unf",1,336,"TA","TA","Y",5.60947179518496,0,3.76120011569356,4.76217393479776,"Absent","3","2010","WD","Normal",169000
"50","RM",3.93182563272433,8.69968140098951,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1939,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",6.66057514983969,780,"Ex","Y","FuseF",6.71659477352098,587,7.25347038268453,0,0,1,0,4,1,"TA",6,1,"Gd","Detchd",1,"Unf",1,280,"TA","TA","Y",3.8286413964891,0,0,0,"Absent","5","2009","WD","Normal",132500
"20","RL",4.39444915467244,9.18921887535407,"Reg","Lvl","Inside","NWAmes","Feedr","1Fam","1Story",6,5,1963,1963,"Hip","HdBoard","HdBoard","BrkFace",6.11368217983223,"TA","TA","CBlock","TA","TA","No","ALQ",6.3456363608286,"Rec",6.5206211275587,1328,"TA","Y","SBrkr",7.19218205871325,0,7.19218205871325,1,0,1,1,3,1,"TA",6,2,"Gd","Attchd",1,"Unf",2,528,"TA","TA","Y",0,3.29583686600433,0,0,"Absent","6","2010","WD","Normal",143000
"20","RL",4.39444915467244,10.5050949364556,"IR1","Low","Inside","ClearCr","Norm","1Fam","1Story",5,5,1964,1964,"Gable","Wd Sdng","Wd Sdng","BrkCmn",6.43294009273918,"TA","Gd","CBlock","TA","TA","Av","Rec",6.70073110954781,"Unf",6.70073110954781,1624,"Fa","Y","SBrkr",7.36707705988101,0,7.36707705988101,0,1,2,0,4,1,"TA",7,0,"Absent","Attchd",1,"Unf",2,390,"TA","TA","N",5.12989871492307,5.29330482472449,0,0,"Absent","6","2006","WD","Normal",190000
"120","RL",3.71357206670431,8.64206217346211,"IR1","Lvl","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CemntBd","CmentBd","Absent",0,"Gd","TA","PConc","Gd","TA","No","GLQ",7.05531284333975,"Unf",5.8406416573734,1501,"Ex","Y","SBrkr",7.41457288135059,0,7.41457288135059,1,0,2,0,2,1,"Ex",5,1,"Ex","Attchd",1,"Fin",2,499,"TA","TA","Y",5.36129216570943,4.0943445622221,0,0,"Absent","10","2009","WD","Normal",278000
"60","RL",4.46590811865458,9.31163262345805,"IR1","Lvl","Inside","NridgHt","Norm","1Fam","2Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",6.67076632084587,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",6.99025650049388,1085,"Ex","Y","SBrkr",7.02197642307216,850,7.58629630715272,0,0,2,1,3,1,"Ex",8,1,"Gd","BuiltIn",1,"Fin",3,753,"TA","TA","Y",5.18178355029209,4.31748811353631,0,0,"Absent","10","2006","New","Partial",281000
"80","RL",4.30406509320417,9.55485163741401,"IR1","Lvl","Corner","NAmes","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","Wd Sdng","HdBoard","BrkFace",4.46590811865458,"TA","TA","PConc","TA","TA","Av","GLQ",6.92264389147589,"Unf",4.93447393313069,1152,"TA","Y","SBrkr",7.05012252026906,0,7.05012252026906,1,0,1,0,3,1,"TA",6,1,"Gd","Attchd",1,"RFn",2,484,"TA","TA","Y",5.42934562895444,0,0,0,"Absent","4","2010","WD","Normal",180500
"160","RM",3.09104245335832,7.42714413340862,"Reg","Lvl","Inside","BrDale","Norm","Twnhs","2Story",5,7,1972,1972,"Gable","CemntBd","CmentBd","BrkFace",5.59471137960184,"TA","TA","CBlock","TA","TA","No","ALQ",5.44673737166631,"Unf",5.99146454710798,630,"TA","Y","SBrkr",6.44730586254121,672,7.17242457712485,0,0,2,1,3,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,264,"TA","TA","Y",5.2257466737132,0,0,0,"Absent","2","2009","WD","Normal",119500
"70","RM",4.11087386417331,8.79497643168877,"Reg","Lvl","Corner","OldTown","Norm","1Fam","2Story",5,4,1892,1965,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","Stone","TA","TA","No","Unf",0,"Unf",6.90274273715859,994,"TA","N","SBrkr",7.2291138777933,994,7.77191025643576,0,0,2,0,4,2,"TA",11,0,"Absent","Attchd",1,"RFn",1,432,"TA","TA","Y",0,5.66296048013595,0,0,"Absent","12","2009","WD","Normal",107500
"60","RL",4.36944785246702,9.224341891612,"Reg","Lvl","Inside","NWAmes","Norm","1Fam","2Story",7,5,1976,1976,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","PConc","Gd","TA","No","GLQ",5.27299955856375,"Unf",6.45990445437753,832,"TA","Y","SBrkr",6.72503364216684,832,7.41758040241454,0,0,2,1,4,1,"TA",8,1,"TA","Attchd",1,"RFn",2,528,"TA","TA","Y",0,3.36729582998647,0,5.56068163101553,"GdWo","3","2006","WD","Normal",162900
"20","RL",4.11087386417331,9.00859131751613,"Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story",5,7,1955,1990,"Hip","WdShing","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","No","Rec",5.12396397940326,"Unf",6.54821910276237,864,"TA","Y","SBrkr",6.76272950693188,0,6.76272950693188,1,0,1,0,2,1,"TA",5,0,"Absent","Detchd",1,"Unf",2,572,"TA","TA","N",0,0,0,0,"Absent","4","2006","WD","Normal",115000
"20","RL",4.26267987704132,9.03610602536485,"Reg","Lvl","Inside","NAmes","Feedr","1Fam","1Story",5,5,1968,1968,"Hip","HdBoard","HdBoard","BrkFace",5.12989871492307,"TA","TA","CBlock","TA","TA","Av","BLQ",6.92461239604856,"Unf",3.61091791264422,1052,"Gd","Y","SBrkr",6.95939851213398,0,6.95939851213398,1,0,1,1,3,1,"TA",5,0,"Absent","Attchd",1,"RFn",1,288,"TA","TA","Y",5.87773578177964,0,0,0,"GdWo","11","2006","WD","Normal",138500
